loan_id,P1,P2,P3,P4,P4b,P5,amt,amt_stated,freq,n_src,ev,batch,n_inst,n_obs,on_time_rate,early_rate,late_rate,mean_delay,exposure,max_delay,first_delinq_k,first_delinq_frac,return_to_current_k,re_delinq_k,ever_delinq,n_unpaid,year,status,outcome,plan_len,purpose_len,amount,duration,rate,gender,age,job,income,expend,disposable,past_ordinary,past_early,past_late,past_overdue,past_loss,in_sample,inc17,exp17,disp17,capacity,amt_won,dur_m,req_pay,req_avg,pcg_abs,pcg_ratio,pcg_over,pcg_abs_avg,suffix,lnlen,bgroup,anchor,auto,day,multi,P3b,inc_anchor,cal_anchor,evt_anchor,auto_f,lnamt,past_ordinary_f,past_late_f,past_overdue_f,past_loss_f,past_m,male,P3v3,P4v3,anchor_v3,day_v3,multi_v3,batch_v3,v2b,v3b,income_doc,pay_sched_rx,S2,S3,salday
B160812-9,4,3,1,1,0,4,200000.0,1,월,2,현 매출 발생중,26,8,7,0.8571,0.7143,0.1429,130.375,1043,1038,6.0,0.75,7.0,8.0,1,1,2016,연체중,손실,104,610,200만원,12개월,0.2,남자,47세,서비스업,2000000.0,1460000.0,,19.0,18.0,1.0,0.0,0.0,1,2000000.0,1460000.0,540000.0,540000.0,2000000.0,12.0,200000.0,184722.22222222225,-340000.0,0.3703703703703703,0.0,-355277.7777777777,9,4.6443908991413725,B160812-9,,,,,0,0,0,0,0,14.50865773852422,19.0,1.0,0.0,0.0,0,1,1,1,,,,26,0,0,0,0,0.0,0.0,
B160816-2,1,4,1,1,0,4,,0,,1,학원강사 월 400만,26,10,10,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,416,453,500만원,24개월,0.25,남자,40세,사무직,4000000.0,2700000.0,,75.0,73.0,1.0,0.0,0.0,1,4000000.0,2700000.0,1300000.0,1300000.0,5000000.0,24.0,312500.0,262586.8055555556,-987500.0,0.2403846153846154,0.0,-1037413.1944444444,2,6.030685260261263,B130910-6,,,,,0,0,0,0,0,15.424948470398377,75.0,1.0,0.0,0.0,0,1,1,2,,,,26,0,0,0,0,0.0,0.0,
B160818-2,1,2,1,2,1,2,,0,,1,"가상급여, 취업 기대",26,12,12,0.9167,0.75,0.0833,0.083,1,1,3.0,0.25,4.0,,1,0,2016,정상종료,완납,561,2805,150만원,12개월,0.25,여자,44세,일용직,1950000.0,1830000.0,,36.0,31.0,18.0,0.0,0.0,1,1950000.0,1830000.0,120000.0,120000.0,1500000.0,12.0,156250.0,141927.08333333334,36250.0,1.3020833333333333,1.0,21927.083333333343,2,6.329720905522696,B101230-18,,,,,0,0,0,0,0,14.22097566607244,36.0,18.0,0.0,0.0,0,0,1,3,,,,26,0,0,0,0,0.1814882032667876,5.44464609800363,
B160819-1,2,2,3,1,0,2,,0,,1,의지 표명뿐,26,3,3,1.0,0.3333,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,91,356,200만원,12개월,0.25,남자,40세,서비스업,2160000.0,1420000.0,,18.0,7.0,10.0,0.0,0.0,1,2160000.0,1420000.0,740000.0,740000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-531666.6666666667,0.2815315315315315,0.0,-550763.8888888889,1,4.51085950651685,B151210-4,,,,,0,0,0,0,0,14.50865773852422,18.0,10.0,0.0,0.0,0,1,2,1,,,,26,0,0,0,0,1.098901098901099,0.0,
B160819-4,2,5,4,4,1,3,,0,,2,내년1월 퇴직금대출 예정,26,8,8,1.0,0.125,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,245,439,300만원,15개월,0.25,남자,46세,기타,4400000.0,3240000.0,,75.0,25.0,0.0,0.0,0.0,1,4400000.0,3240000.0,1160000.0,1160000.0,3000000.0,15.0,262500.0,233333.3333333333,-897500.0,0.2262931034482758,0.0,-926666.6666666667,4,5.501258210544727,B110118-31,event,False,,False,0,0,0,1,0,14.914122846632385,75.0,0.0,0.0,0.0,0,1,3,1,,,,26,1,0,1,0,0.0,12.34567901234568,
B160820-1,4,3,2,4,1,4,190000.0,1,월,1,"직장급여, 타대출 없음",26,8,7,0.4286,0.2857,0.5714,129.125,1033,1026,1.0,0.125,2.0,4.0,1,1,2016,연체중,손실,165,303,200만원,12개월,0.2,여자,33세,기술직,2000000.0,790000.0,,,,,,,1,2000000.0,790000.0,1210000.0,1210000.0,2000000.0,12.0,200000.0,184722.22222222225,-1010000.0,0.1652892561983471,0.0,-1025277.7777777778,1,5.10594547390058,B160820-1,,,,,0,0,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,0,1,1,,,,26,0,0,0,0,0.0,0.0,
B160822-1,2,4,3,3,1,5,,0,월,2,"세후 425만, 지출 320만",26,12,12,0.8333,0.6667,0.1667,0.417,5,4,5.0,0.417,7.0,,1,0,2016,정상종료,완납,353,535,200만원,12개월,0.25,남자,46세,기술직,4250000.0,3200000.0,,71.0,56.0,14.0,0.0,0.0,1,4250000.0,3200000.0,1050000.0,1050000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-841666.6666666667,0.1984126984126984,0.0,-860763.8888888889,1,5.8664680569332965,B100907-13,,,,,0,0,0,0,0,14.50865773852422,71.0,14.0,0.0,0.0,0,1,3,1,,,,26,0,0,0,0,0.0,2.849002849002849,
B160825-3,1,3,1,3,1,3,,0,,3,사업+부업 병행중,26,24,24,0.2083,0.0833,0.7917,1.375,33,4,1.0,0.042,4.0,5.0,1,0,2016,정상종료,완납,148,583,200만원,24개월,0.25,여자,45세,서비스업,4000000.0,2710000.0,,,,,,,1,4000000.0,2710000.0,1290000.0,1290000.0,2000000.0,24.0,125000.0,105034.72222222222,-1165000.0,0.0968992248062015,0.0,-1184965.2777777778,3,4.997212273764115,B160825-3,,,,,0,0,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,0,1,3,,,,26,0,0,0,0,0.6756756756756757,0.0,
B160826-1,1,4,1,1,0,5,,0,,1,월별 실수령 내역 제시,26,10,10,0.3,0.1,0.7,1.3,13,5,2.0,0.2,6.0,7.0,1,0,2016,정상종료,완납,289,254,200만원,12개월,0.25,남자,26세,영업직,5000000.0,2230000.0,,,,,,,1,5000000.0,2230000.0,2770000.0,2770000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-2561666.6666666665,0.0752105896510228,0.0,-2580763.888888889,1,5.666426688112432,B160826-1,,,,,0,0,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,1,1,1,,,,26,0,0,0,0,0.3584229390681003,0.0,
B160906-3,2,5,4,2,1,4,,0,월,4,신랑급여+부업 수입,26,9,9,1.0,0.6667,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,612,2134,300만원,24개월,0.25,여자,39세,기타,1350000.0,1050000.0,,43.0,29.0,0.0,0.0,0.0,1,1350000.0,1050000.0,300000.0,300000.0,3000000.0,24.0,187500.0,157552.08333333334,-112500.0,0.625,0.0,-142447.91666666666,3,6.416732282512326,B140708-2,income,False,,False,0,1,0,0,0,14.914122846632385,43.0,0.0,0.0,0.0,0,0,2,2,,,,26,1,0,1,0,0.8169934640522877,1.6339869281045751,
B160915-1,5,5,3,5,1,5,300000.0,1,월,2,"신복위 9.1만 감액, 알바",26,36,36,0.9444,0.1389,0.0556,0.056,2,1,14.0,0.389,15.0,19.0,1,0,2016,정상종료,완납,745,462,800만원,36개월,0.2,남자,38세,영업직,2350000.0,1490000.0,,83.0,37.0,2.0,0.0,0.0,1,2350000.0,1490000.0,860000.0,860000.0,8000000.0,36.0,355555.5555555556,290740.7407407408,-504444.4444444444,0.41343669250646,0.0,-569259.2592592592,1,6.61338421837956,B111228-12,,,,,0,0,0,0,0,15.89495209964411,83.0,2.0,0.0,0.0,0,1,1,3,,,,26,0,0,0,0,0.0,6.747638326585696,
B160918-2,3,3,3,2,1,4,,0,월,1,급여 15만 인상,26,31,31,0.9677,0.6129,0.0323,0.032,1,1,4.0,0.129,5.0,,1,0,2016,정상종료,완납,311,446,700만원,36개월,0.25,남자,47세,사무직,2980000.0,2880000.0,,96.0,76.0,3.0,0.0,0.0,1,2980000.0,2880000.0,100000.0,100000.0,7000000.0,36.0,340277.7777777777,269386.57407407404,240277.7777777777,3.402777777777777,1.0,169386.57407407404,2,5.739792912179234,B110709-5,,,,,0,0,0,0,0,15.761420707019589,96.0,3.0,0.0,0.0,0,1,2,1,,,,26,0,0,0,0,0.0,0.0,
B160918-4,4,3,4,4,1,3,120000.0,1,월,2,연말 성과금 기대,26,24,24,0.9583,0.8333,0.0417,0.042,1,1,18.0,0.75,19.0,,1,0,2016,정상종료,완납,413,564,200만원,24개월,0.25,남자,37세,생산직,2700000.0,2090000.0,,,,,,,1,2700000.0,2090000.0,610000.0,610000.0,2000000.0,24.0,125000.0,105034.72222222222,-485000.0,0.2049180327868852,0.0,-504965.27777777775,4,6.023447592961033,B160918-4,income,False,,False,0,1,0,0,0,14.50865773852422,0.0,0.0,0.0,0.0,1,1,3,3,,,,26,1,0,1,0,0.0,2.493765586034913,
B160919-6,2,3,3,3,1,4,,0,월,1,동일 직장 1년 재직,26,10,10,0.7,0.2,0.3,1.2,12,7,4.0,0.4,5.0,8.0,1,0,2016,정상종료,완납,441,3034,200만원,12개월,0.25,여자,34세,사무직,1700000.0,1210000.0,,27.0,9.0,13.0,0.0,0.0,1,1700000.0,1210000.0,490000.0,490000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-281666.6666666667,0.4251700680272108,0.0,-300763.8888888889,6,6.089044875446846,B150907-4,,,,,1,0,0,0,0,14.50865773852422,27.0,13.0,0.0,0.0,0,0,4,1,income,,False,26,0,1,0,1,0.0,2.28310502283105,
B160922-1,1,3,1,1,0,3,,0,,1,가게 매출 개선,26,13,13,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,97,363,200만원,15개월,0.25,남자,49세,서비스업,3500000.0,1550000.0,,30.0,29.0,2.0,0.0,0.0,1,3500000.0,1550000.0,1950000.0,1950000.0,2000000.0,15.0,175000.0,155555.55555555556,-1775000.0,0.0897435897435897,0.0,-1794444.4444444445,1,4.574710978503383,B151124-1,,,,,0,0,0,0,0,14.50865773852422,30.0,2.0,0.0,0.0,0,1,1,1,,,,26,0,0,0,0,0.0,0.0,
B161003-1,2,5,2,1,0,5,,0,,2,급여190만+주말알바,26,7,6,1.0,1.0,0.0,0.0,0,0,,,,,0,1,2016,정상종료,완납,312,369,100만원,12개월,0.25,남자,36세,기술직,2200000.0,1410000.0,,53.0,46.0,0.0,0.0,0.0,1,2200000.0,1410000.0,790000.0,790000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-685833.3333333334,0.1318565400843881,0.0,-695381.9444444445,1,5.7430031878094825,B151110-3,,,,,0,0,0,0,0,13.815510557964274,53.0,0.0,0.0,0.0,0,1,2,1,,,,26,0,0,0,0,0.0,0.0,
B161004-3,1,4,1,1,0,4,,0,,1,월급 280~320만,26,4,3,1.0,1.0,0.0,275.5,1102,1102,4.0,1.0,,,1,1,2016,연체중,손실,432,1543,250만원,24개월,0.25,남자,33세,기술직,3000000.0,2740000.0,,28.0,11.0,12.0,0.0,0.0,1,3000000.0,2740000.0,260000.0,260000.0,2500000.0,24.0,156250.0,131293.40277777778,-103750.0,0.6009615384615384,0.0,-128706.59722222222,3,6.068425588244111,B121030-3,,,,,0,0,0,0,0,14.73180128983843,28.0,12.0,0.0,0.0,0,1,1,1,,,,26,0,0,0,0,0.0,2.3255813953488373,
B161006-2,1,1,1,1,0,4,,0,,0,워크아웃 17개월 납부중,26,4,4,1.0,0.25,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,47,204,200만원,24개월,0.25,남자,44세,기타,3410000.0,2440000.0,,12.0,5.0,0.0,0.0,0.0,1,3410000.0,2440000.0,970000.0,970000.0,2000000.0,24.0,125000.0,105034.72222222222,-845000.0,0.1288659793814432,0.0,-864965.2777777778,2,3.8501476017100575,B150821-3,,,,,0,0,0,0,0,14.50865773852422,12.0,0.0,0.0,0.0,0,1,1,1,,,,26,0,0,0,0,2.127659574468085,21.27659574468085,
B161010-1,1,3,2,1,0,4,,0,,1,"재직중, 회생 32회 납부",26,6,5,1.0,0.0,0.0,191.667,1150,1150,2.0,0.333,3.0,,1,1,2016,연체중,손실,206,910,200만원,12개월,0.25,남자,37세,기술직,2600000.0,1400000.0,,11.0,2.0,1.0,0.0,0.0,1,2600000.0,1400000.0,1200000.0,1200000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-991666.6666666667,0.1736111111111111,0.0,-1010763.8888888888,1,5.327876168789581,B160202-3,,,,,0,0,0,0,0,14.50865773852422,11.0,1.0,0.0,0.0,0,1,2,3,,,,26,0,0,0,0,0.0,4.854368932038835,
B161010-2,1,1,2,1,0,4,,0,,0,7회 성실상환 이력,26,24,24,1.0,0.9167,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,204,360,500만원,36개월,0.25,여자,44세,사무직,1640000.0,1350000.0,,125.0,109.0,1.0,0.0,0.0,1,1640000.0,1350000.0,290000.0,290000.0,5000000.0,36.0,243055.5555555556,192418.98148148143,-46944.44444444441,0.8381226053639848,0.0,-97581.01851851855,2,5.318119993844216,B090817-7,,,,,0,0,0,0,0,15.424948470398377,125.0,1.0,0.0,0.0,0,0,2,1,,,,26,0,0,0,0,0.0,9.803921568627452,
B161011-1,2,5,1,1,0,5,,0,월,2,일용140만+연금60만,26,16,16,0.9375,0.25,0.0625,0.062,1,1,8.0,0.5,9.0,,1,0,2016,정상종료,완납,300,806,200만원,18개월,0.25,남자,40세,일용직,1400000.0,1050000.0,,38.0,13.0,1.0,0.0,0.0,1,1400000.0,1050000.0,350000.0,350000.0,2000000.0,18.0,152777.77777777778,133101.85185185185,-197222.22222222225,0.4365079365079365,0.0,-216898.1481481481,1,5.703782474656201,B161011-1,,,,,0,0,0,0,0,14.50865773852422,38.0,1.0,0.0,0.0,0,1,1,2,,,,26,0,0,0,0,0.0,0.0,
B161019-7,2,1,3,1,0,2,,0,,0,근거 없이 다짐,26,6,6,1.0,0.1667,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,130,121,100만원,12개월,0.23,여자,32세,사무직,1300000.0,640000.0,,30.0,17.0,6.0,0.0,0.0,1,1300000.0,640000.0,660000.0,660000.0,1000000.0,12.0,102500.0,93715.27777777778,-557500.0,0.1553030303030303,0.0,-566284.7222222222,7,4.867534450455582,B151203-1,,,,,0,0,0,0,0,13.815510557964274,30.0,6.0,0.0,0.0,0,0,2,1,,,,26,0,0,0,0,0.7692307692307693,15.384615384615383,
B161025-1,1,5,1,1,0,5,,0,,3,급여190만 인상 증빙,26,7,7,1.0,0.1429,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,522,804,200만원,24개월,0.25,여자,35세,기타,2400000.0,1660000.0,,32.0,12.0,1.0,0.0,0.0,1,2400000.0,1660000.0,740000.0,740000.0,2000000.0,24.0,125000.0,105034.72222222222,-615000.0,0.1689189189189189,0.0,-634965.2777777778,1,6.257667587882639,B150325-2,,,,,0,0,0,0,0,14.50865773852422,32.0,1.0,0.0,0.0,0,0,1,1,,,,26,0,0,0,0,0.3861003861003861,3.861003861003861,
B161029-1,1,5,1,1,0,5,,0,,2,한전협력사 10년 근속,26,22,22,1.0,0.5909,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,349,216,300만원,24개월,0.25,남자,51세,기타,2800000.0,1970000.0,,77.0,43.0,3.0,0.0,0.0,1,2800000.0,1970000.0,830000.0,830000.0,3000000.0,24.0,187500.0,157552.08333333334,-642500.0,0.2259036144578313,0.0,-672447.9166666666,1,5.855071922202427,B111127-1,,,,,0,0,0,0,0,14.914122846632385,77.0,3.0,0.0,0.0,0,1,1,1,,,,26,0,0,0,0,0.5780346820809248,2.890173410404624,
B161102-1,2,4,3,2,1,4,,0,월,1,"알바70만, 신복위 유예",26,12,12,0.9167,0.0,0.0833,0.083,1,1,5.0,0.417,6.0,,1,0,2016,정상종료,완납,230,603,150만원,12개월,0.25,남자,40세,기타,700000.0,670000.0,,23.0,0.0,1.0,0.0,0.0,1,700000.0,670000.0,30000.0,30000.0,1500000.0,12.0,156250.0,141927.08333333334,126250.0,5.208333333333333,1.0,111927.08333333334,1,5.438079308923196,B161102-1,,,,,0,0,0,0,0,14.22097566607244,23.0,1.0,0.0,0.0,0,1,1,3,,,,26,0,0,0,0,0.0,0.0,
B161107-1,1,4,1,1,0,4,,0,,1,"세후170만, 대출내역",26,13,13,1.0,0.9231,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,318,210,600만원,36개월,0.25,남자,46세,사무직,1700000.0,1640000.0,,88.0,82.0,0.0,0.0,0.0,1,1700000.0,1640000.0,60000.0,60000.0,6000000.0,36.0,291666.6666666666,230902.7777777777,231666.66666666663,4.861111111111111,1.0,170902.77777777772,1,5.762051382780177,B091130-1,,,,,0,0,0,0,0,15.60727002719233,88.0,0.0,0.0,0.0,0,1,1,1,,,,26,0,0,0,0,0.0,3.1446540880503147,
B161109-1,1,1,1,1,0,4,,0,,0,7년 상환 이력,26,29,23,1.0,0.0,0.0,36.724,1065,1065,4.0,0.138,5.0,,1,6,2016,연체중,손실,134,1365,500만원,24개월,0.25,여자,42세,기타,3500000.0,2670000.0,,103.0,49.0,3.0,0.0,0.0,1,3500000.0,2670000.0,830000.0,830000.0,5000000.0,24.0,312500.0,262586.8055555556,-517500.0,0.3765060240963855,0.0,-567413.1944444444,1,4.897839799950911,B091007-6,,,,,0,0,0,0,0,15.424948470398377,103.0,3.0,0.0,0.0,0,0,1,1,,,,26,0,0,0,0,0.0,7.751937984496124,
B161120-1,2,5,4,2,1,4,,0,월,2,일당100만+아들80만,26,19,18,1.0,0.9444,0.0,31.368,596,596,19.0,1.0,,,1,1,2016,연체중,손실,433,774,300만원,24개월,0.25,여자,54세,일용직,1800000.0,1690000.0,,54.0,47.0,0.0,0.0,0.0,1,1800000.0,1690000.0,110000.0,110000.0,3000000.0,24.0,187500.0,157552.08333333334,77500.0,1.7045454545454546,1.0,47552.08333333334,1,6.07073772800249,B100630-16,calendar,False,25.0,False,1,0,1,0,0,14.914122846632385,54.0,0.0,0.0,0.0,0,0,4,2,calendar,25.0,False,26,1,1,0,0,0.6993006993006993,0.0,
B161124-1,1,2,1,1,0,4,,0,,1,"저금리 전환, 상환액 감소",26,23,23,1.0,0.5652,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,137,219,200만원,24개월,0.25,여자,32세,사무직,2000000.0,1210000.0,,33.0,15.0,2.0,0.0,0.0,1,2000000.0,1210000.0,790000.0,790000.0,2000000.0,24.0,125000.0,105034.72222222222,-665000.0,0.1582278481012658,0.0,-684965.2777777778,1,4.919980925828125,B150908-1,,,,,0,0,0,0,0,14.50865773852422,33.0,2.0,0.0,0.0,0,0,1,1,,,,26,0,0,0,0,0.0,0.0,
B161216-2,2,2,3,1,0,2,,0,,1,의지 표명뿐,26,3,3,0.6667,0.3333,0.3333,1.333,4,4,2.0,0.667,3.0,,1,0,2016,정상종료,완납,87,98,200만원,12개월,0.24,남자,40세,서비스업,2160000.0,1420000.0,,18.0,7.0,10.0,0.0,0.0,1,2160000.0,1420000.0,740000.0,740000.0,2000000.0,12.0,206666.66666666663,188333.3333333333,-533333.3333333334,0.2792792792792792,0.0,-551666.6666666667,2,4.465908118654584,B151210-4,,,,,0,0,0,0,0,14.50865773852422,18.0,10.0,0.0,0.0,0,1,2,1,,,,26,0,0,0,0,1.1494252873563218,0.0,
B170103-1,1,3,4,1,0,4,,0,,2,"8년 근속, 사택 거주",26,12,11,0.6364,0.0,0.3636,64.75,777,765,4.0,0.333,5.0,8.0,1,1,2017,연체중,손실,594,692,200만원,12개월,0.25,남자,41세,생산직,4550000.0,2980000.0,,14.0,2.0,6.0,0.0,0.0,1,4550000.0,2980000.0,1570000.0,1570000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-1361666.6666666667,0.1326963906581741,0.0,-1380763.888888889,1,6.386879319362645,B160302-2,income,False,,False,0,1,0,0,0,14.50865773852422,14.0,6.0,0.0,0.0,0,1,1,1,,,,26,1,0,1,0,0.1683501683501683,0.0,
B170106-2,1,5,1,1,0,5,,0,,3,급여220+투잡40~60,26,11,11,1.0,0.7273,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,125,419,100만원,12개월,0.25,여자,31세,기타,2600000.0,1750000.0,,49.0,37.0,1.0,0.0,0.0,1,2600000.0,1750000.0,850000.0,850000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-745833.3333333334,0.1225490196078431,0.0,-755381.9444444445,2,4.8283137373023015,B150622-5,,,,,0,0,0,0,0,13.815510557964274,49.0,1.0,0.0,0.0,0,0,1,1,,,,26,0,0,0,0,0.0,0.0,
B170111-1,4,5,4,1,0,4,500000.0,1,일시,4,10년 근속+명절보너스,26,15,15,0.6,0.2667,0.4,1.8,27,6,3.0,0.2,9.0,,1,0,2017,정상종료,완납,461,438,350만원,15개월,0.25,여자,47세,간호사,2100000.0,1650000.0,,60.0,39.0,21.0,0.0,0.0,1,2100000.0,1650000.0,450000.0,450000.0,3500000.0,15.0,306250.0,272222.22222222225,-143750.0,0.6805555555555556,0.0,-177777.77777777775,1,6.133398042996649,B110110-1,income,False,,False,0,1,0,0,0,15.068273526459642,60.0,21.0,0.0,0.0,0,0,3,2,,,,26,1,0,1,0,2.169197396963124,4.338394793926248,
B170112-1,1,2,1,1,0,4,,0,,1,학교 행정직 재직,26,21,21,1.0,0.381,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,256,321,250만원,21개월,0.25,남자,43세,공공기관,5000000.0,4020000.0,,92.0,45.0,3.0,0.0,0.0,1,5000000.0,4020000.0,980000.0,980000.0,2500000.0,21.0,171130.9523809524,146329.3650793651,-808869.0476190476,0.1746234207968902,0.0,-833670.6349206349,1,5.545177444479562,A071005-1,,,,,0,0,0,0,0,14.73180128983843,92.0,3.0,0.0,0.0,0,1,1,1,,,,26,0,0,0,0,0.398406374501992,3.98406374501992,
B170120-2,1,2,1,2,1,4,,0,,1,건설기술자 재직,26,4,4,0.5,0.25,0.5,0.5,2,1,2.0,0.5,4.0,,1,0,2017,정상종료,완납,92,118,150만원,12개월,0.25,남자,51세,기술직,3500000.0,2850000.0,,27.0,17.0,34.0,2.0,8.0,1,3500000.0,2850000.0,650000.0,650000.0,1500000.0,12.0,156250.0,141927.08333333334,-493750.0,0.2403846153846154,0.0,-508072.9166666666,2,4.5217885770490405,B110808-6,,,,,0,0,0,0,0,14.22097566607244,27.0,34.0,2.0,8.0,0,1,1,1,,,,26,0,0,0,0,0.0,0.0,
B170130-2,1,5,1,1,0,4,,0,,2,보험+오휘 월 230만,26,20,20,1.0,0.15,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,324,315,400만원,24개월,0.25,여자,41세,보험설계사,2500000.0,1800000.0,,75.0,26.0,10.0,1.0,0.0,1,2500000.0,1800000.0,700000.0,700000.0,4000000.0,24.0,250000.0,210069.44444444444,-450000.0,0.3571428571428571,0.0,-489930.5555555556,2,5.780743515792329,B110303-8,,,,,0,0,0,0,0,15.201804919084164,75.0,10.0,1.0,0.0,0,0,1,1,,,,26,0,0,0,0,0.0,3.1847133757961785,
B170201-1,2,3,2,1,0,4,,0,,1,통신사업 매출 발생,26,4,3,0.6667,0.6667,0.3333,247.5,990,983,3.0,0.75,,,1,1,2017,연체중,손실,105,1092,300만원,4개월,0.25,남자,49세,서비스업,3500000.0,2530000.0,,30.0,29.0,2.0,0.0,0.0,1,3500000.0,2530000.0,970000.0,970000.0,3000000.0,4.0,812500.0,789062.5,-157500.0,0.8376288659793815,0.0,-180937.5,1,4.653960350157523,B151124-1,,,,,0,0,0,0,0,14.914122846632385,30.0,2.0,0.0,0.0,0,1,2,1,,,,26,0,0,0,0,1.9230769230769231,0.0,
B170202-4,2,1,2,1,0,1,,0,,0,근거 없음,26,12,12,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,84,487,100만원,12개월,0.25,여자,41세,사무직,1500000.0,1280000.0,,57.0,53.0,0.0,0.0,0.0,1,1500000.0,1280000.0,220000.0,220000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-115833.33333333334,0.4734848484848484,0.0,-125381.94444444444,4,4.430816798843313,B140718-6,,,,,0,0,0,0,0,13.815510557964274,57.0,0.0,0.0,0.0,0,0,2,1,,,,26,0,0,0,0,0.0,23.809523809523807,
B170204-1,3,4,5,2,1,4,,0,월,1,월 실수익 120만,26,12,12,0.6667,0.25,0.3333,1.917,23,12,6.0,0.5,8.0,10.0,1,0,2017,정상종료,완납,159,450,200만원,12개월,0.2,남자,39세,학원,4200000.0,1090000.0,,15.0,5.0,9.0,0.0,0.0,1,4200000.0,1090000.0,3110000.0,3110000.0,2000000.0,12.0,200000.0,184722.22222222225,-2910000.0,0.0643086816720257,0.0,-2925277.777777778,1,5.068904202220232,B151105-2,calendar,False,,True,1,0,1,0,0,14.50865773852422,15.0,9.0,0.0,0.0,0,1,5,1,calendar,,True,26,1,1,0,0,0.0,0.0,
B170206-3,1,4,1,1,0,4,,0,,1,"실수령400만, 재직5개월",26,11,3,0.0,0.0,1.0,53.909,593,570,1.0,0.091,4.0,,1,8,2017,정상종료,완납,150,271,200만원,3개월,0.25,남자,45세,기타,4000000.0,3400000.0,,26.0,11.0,8.0,0.0,1.0,1,4000000.0,3400000.0,600000.0,600000.0,2000000.0,3.0,708333.3333333333,694444.4444444444,108333.33333333326,1.1805555555555554,1.0,94444.44444444438,3,5.010635294096256,B110523-5,,,,,0,0,0,0,0,14.50865773852422,26.0,8.0,0.0,1.0,0,1,1,1,,,,26,0,0,0,0,0.0,6.849315068493151,
B170222-1,4,2,1,1,0,4,100000.0,1,월,0,월 예산표에 팝펀딩 10만,26,10,10,1.0,0.8,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,153,417,100만원,12개월,0.25,여자,44세,일용직,1450000.0,930000.0,,48.0,41.0,10.0,1.0,0.0,1,1450000.0,930000.0,520000.0,520000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-415833.3333333334,0.2003205128205128,0.0,-425381.9444444445,1,5.030437921392435,B131103-11,,,,,0,0,0,0,0,13.815510557964274,48.0,10.0,1.0,0.0,0,0,1,1,,,,26,0,0,0,0,0.0,0.0,
B170227-2,1,3,1,1,0,3,,0,,1,신랑 월급으로 상환,26,21,21,1.0,0.9524,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,124,285,200만원,24개월,0.25,여자,39세,기타,2680000.0,1580000.0,,45.0,43.0,0.0,0.0,0.0,1,2680000.0,1580000.0,1100000.0,1100000.0,2000000.0,24.0,125000.0,105034.72222222222,-975000.0,0.1136363636363636,0.0,-994965.2777777778,2,4.820281565605037,B170227-2,,,,,0,0,0,0,0,14.50865773852422,45.0,0.0,0.0,0.0,0,0,1,2,,,,26,0,0,0,0,0.0,0.0,
B170228-2,2,3,1,1,0,4,,0,,2,아내급여+본인 용돈,26,16,16,1.0,0.0625,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,102,255,200만원,18개월,0.25,남자,49세,공공기관,4800000.0,4230000.0,,44.0,3.0,1.0,0.0,0.0,1,4800000.0,4230000.0,570000.0,570000.0,2000000.0,18.0,152777.77777777778,133101.85185185185,-417222.2222222223,0.2680311890838207,0.0,-436898.14814814815,2,4.624972813284271,B151116-5,,,,,0,0,0,0,0,14.50865773852422,44.0,1.0,0.0,0.0,0,1,1,1,,,,26,0,0,0,0,0.0,9.803921568627452,
